本溪仙草堂药业有限公司,0414-5859700 5859716 ,0414-5859711,辽宁省本溪市石桥子经济开发区中药产业园区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林一正药业有限公司,0434-3321360,0434-3320678,吉林省四平市经济技术开发区一正路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南信心药业有限公司,0371-7442666,0371-7445666,郑州市陇海中路56号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广西桂西制药有限公司,0771-2275809,0771-2275802,广西南宁市高新区工业园科德路4号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
长春经开药业有限公司,0431-84621548,0431-4621548,吉林省长春市经济开发区卫星路2233号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省柳河三株中药有限责任公司,0435-7220959,0435-7222164,吉林省柳河县西安路296号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
东北虎药业股份有限公司制药分公司,0432-4689307 4641900,0432-4641903,吉林市高新区厦门街二号路3号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
大连金泉宝山生物工程制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
三九集团昆明白马制药有限公司,0871-5321033,0871-5316452,云南昆明市五华区大观路43-1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
九寨沟天然药业集团有限责任公司,028-7676431,7660700,028-7661809,四川省成都市营门口路309号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
延边益侨生化制药有限公司,0433-3623194,0433-3623194,吉林省延边自治州图们市向上街曙光胡同7号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林真元制药有限公司,0431-84620321,0431-86032697,长春市南环城路9号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
长沙东风药业有限公司,0731-82777778 83282218   ,0731-83282227   ,湖南浏阳生物医药园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省裕康医药有限公司 ,0431-87062338 87761838,0431-87062338,长春市工农大路3286号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林龙泰制药股份有限公司,0435-4218810,0435-4215100,吉林省通化市柳河县站前路666号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
重庆希尔安药业有限公司,023-42741118,023-42741118,合川市合川市工业园区希尔安大道168号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
巴里莫尔制药(通化)有限公司,0513-5864042,,吉林梅河口市北环路东段,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海博莱科信谊药业有限责任公司,021-53851100,021-53851020,上海市浦东新区黄浦区延安东路700号港泰广场610室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西京西药业有限公司,029--86536888,029--84821889,西安市户县画展路4号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海福达制药有限公司,021-57410209,021-57420629,奉贤区南桥镇运河北路1000号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏亚邦强生药业有限公司,0519-2313011‎,0519-2324949‎,江苏金坛市金坛市华城路198号江苏亚邦强生药业有限公司,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
青岛国风维奥制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东鲁南贝特制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
宁波市天衡制药有限公司,0574-86690026 0574-86690021,0574-86692706,浙江省宁波市镇海庄市工业区工三路6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东麦吉克医药有限公司(济南),0531-81882001,0531-85890989,济南天桥区义合北街24号408室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
通用电气药业(上海)有限公司,021-52574530,,上海市浦东新区牛顿路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东长富洁晶药业有限公司,0633-8220941,0633-8217705,山东省日照市东港区莒州路39号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏晨牌药业有限公司,0513-82111399,0513-82102949,江苏省海门市人民中路172号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安徽先求药业有限公司,0563-7887518 7888228,0563-7887518,安徽省宣城市郎溪县十字镇经济开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广西亿康药业股份有限公司,0772-2068221,0772-2608116 ,广西柳州市东环路282号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林首席药业有限责任公司,13704303370,,吉林市农林街27-2号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
芜湖绿叶制药有限公司,0553-5772577,0553-5772500,安徽省芜湖市鸠江区九华北路116号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
海南博大制药厂,0898-68537336,0579-2237002,海南省海口市秀英区国家高新技术产业区A-8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
南京中山制药有限公司,025-84715035 84716978,025-84716978,江苏省南京市鼓楼区汉中路6号国药大厦5楼,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
云南普洱华丰裕制药有限公司,0879-3201488,0879-3201204,云南省普洱县园东路107号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
康美保宁(四川)制药有限公司,0817-6332508 6330029,0817-6223927,四川省阆中市江南镇阆南桥街13号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
宁夏多维药业有限公司,0951-6149335 6149086,,宁夏银川市永宁县望远开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海庆安药业集团宿州制药有限公司,0557-3311184,021-63353780,安徽省宿州市淮河东路168号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
六枝工矿(集团)大华药业有限公司,0858-5713944 5713915 5713916,0858-5322101 5322252 5713951,贵阳市六枝特区下云盘建设西路6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
秦皇岛市山海关药业有限责任公司,0335-7650388,0335-5038585,秦皇岛市山海关区关城南路126号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西济民可信药业有限公司,0795-3653589,0795-3653220,江西省宜春市袁州区医药工业园内,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东大陆药业有限公司,0539-2156900,0539-8413900　,山东省临沂市兰山区临西十一路18号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海东方制药有限公司,021-58295132,021-58291390,,上海市南汇县东海农场,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
江西南昌制药有限公司,0791-5775022,0791-5775023,江西省南昌市南昌县莲塘镇向阳路311号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海全宇生物科技内乡制药有限公司,,,上海内乡工业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西双人药业有限责任公司,0359-7523481,0359-2064071,山西省运城市新绛县朝殿路70号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
阜新市仙鹤制药有限责任公司,0418-6583928 6583986,0418-6583980,辽宁省阜新市经济技术开发区高科技园区A路西,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
长春人民药业集团有限公司,0431-86774888,0431-86774999,吉林长春市二道河子区民丰大街,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
抚顺青松药业有限公司,0413-5171836,024-23501175,辽宁省抚顺市新宾县永陵镇工业园区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
赤峰丹龙药业有限公司,0476-8348001 ,0476-8347985,内蒙古赤峰市红山区火花路西一段8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
黑龙江宝泉制药有限公司,0468-3807371 13901320798,0468－3807372 ,黑龙江省鹤岗市宝泉岭二九0街,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
杭州胡庆余堂药业有限公司,0571-86992277,0571-86993828,浙江省杭州市江干区杭海路78-10号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖南金沙药业股份有限公司,0731-85466888   ,0731-85451512   ,长沙市城南东路219号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西海天制药有限公司,029-33817778 ；029-33697586,029-33816535,陕西省咸阳市世纪大道东段8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏长江药业有限公司,0515-82353762,0515-82352272,江苏射阳县城红旗路28号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
宁波倍的福药业有限公司,0574-63788301,0574-63788136,浙江省慈溪市龙山镇邱王村,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海运佳黄浦制药有限公司,021-58207999-831,021-58202666,上海市东方路877号17楼,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
无锡健特药业有限公司,0510-5990008,,无锡太湖国家旅游度假区南堤路88号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北京京制药厂,0312-5811697,,雄县城北,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西德成制药有限公司,0791-8670989,0791-8670557,江西省南昌市青山湖区扬子洲农场内,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沧州复兴制药厂,0317-2026242,0317-2083901,河北省沧州市光荣路13号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
新疆华康药业有限责任公司,0991-4530084 4534121,0991-4849005,新疆乌鲁木齐市南昌北路6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
常熟市星海制药有限公司,0512-52631236,0512-52630121,江苏省常熟市新港镇浒浦留下工业园区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安徽省皖北药业股份有限公司,0557-2312002,0557-3622061,安徽省宿州市淮海路24号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省博大制药有限责任公司,0437-5082908 400-8168080 0437-5081888 0437-5081999,0437-5081999,吉林省辽源市经济开发区财富大路58号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东邦民制药厂有限公司,0750-3963166,0750-3963001,广东省江门市江海区高新技术开发区邦民路33号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安京西双鹤药业有限公司,029-84823231,029-84812535 84828246,陕西省西安市户县画展路4号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏康宝制药有限公司,0516-88923504,0516-88985411,江苏省新沂市安庆路46号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
扬州中宝制药有限公司,0514-88222142,0514-8223749 88231326,江苏省扬州市宝应县工农路128号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东华卫药业有限公司,0757-86449988　,0757-86441821　,广东省南海市桂丹大道罗湖开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄制药集团欧意药业有限公司,0311-87037849,0311-87036208,0311-87039126,河北省石家庄市桥西区中山路276号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
丹东药业有限公司,0415-6162145、6162143,0415-6162141,辽宁省丹东市振兴区大偏岭路10号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
赤峰天奇制药有限责任公司,0476-8210939,0476-8210935,内蒙古赤峰市红山区高科技产业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
呼伦贝尔松鹿制药有限公司,0470-3203879, ,内蒙古扎兰屯市向民街1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东沃华医药科技股份有限公司,0536-8552313,0536－8553367,山东省潍坊市胜利西街2900号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
华润三九（郴州）制药有限公司 ,0735-2173983,0735-2173936,湖南省郴州市开发区科技工业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
华润三九（郴州）制药有限公司,0735-2173983 13378052999 ,,湖南省郴州市开发区科技工业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
贵州良济药业有限公司,0854-5670069,0854-5670556,黔南龙里县谷脚镇岩后,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
贵州安康制药有限公司,0851-6516016,0851-6512688,贵州省贵阳市北新巷一号三单元七楼,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
太极集团·四川南充制药厂,0817-2317448 2317061 ,0817-2317543 ,南充市顺庆区北干道218号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
制药有限公司,1234567890,,湖北省房县房陵大道386号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北省张家口市长城制药厂,0313-8051451,0313-8052178,河北省张家口市桥西区新华街115号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东华洋制药有限公司,0533-5332217 ,,淄博双凤科技工业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东中医药高等专科学校鸿瑞制药厂,0535-7707036/7212026,7260164,莱阳市食品工业园吉龙路东,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江省国镜药业有限公司,0578-7226355,0578-7226751,龙泉市环城西路17号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川珍珠制药有限公司,0832-4581915,0832-4513045,四川省资阳市安岳县工业园区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
重庆天圣制药有限公司,023-62980106/417/139/094,023-62980094 62980085,重庆市南坪惠工路35号昌龙商务大厦10楼,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东康尔丹制药有限公司,0768-2207618,0768-2219086,广东省潮州市花园开发区永春北路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京麦迪海药业有限责任公司,010-61286594,010-61288141,北京市大兴金星警大路5号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
南通精华制药股份有限公司,0513-85609111 85609126,0513-85609129,南通市港闸开发区兴泰路9号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖南省回春堂药业有限公司,0731-88626206,0731-88626206,湖南省长沙市长沙芙蓉中路一段203号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川彩虹制药有限公司,13600966810,,四川省眉山市青神县中岩路9号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
唐山双龙生物药业有限公司,0315-7688203  7692530,0315-7601690,河北省迁安市城东,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
襄樊隆中药业有限责任公司,0710-3513740,,湖北省襄樊市襄城区建锦路7号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东孔府制药有限公司,0537-4716286 ,0537-4716587,山东省曲阜市裕隆路37号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
回音必集团浙江亚东制药有限公司,0575 - 87211468,,诸暨市陶朱街道友谊路31号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
成都生物制品研究所,028-84418814,028-84418418,成都市外东包江桥,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
兰州生物制品研究所,9318340311,9318343199,甘肃省兰州市盐场路888号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
武汉生物制品研究所,027-88840453,027-88842261,湖北省武汉市武昌区临江大道9号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
杭州美亚生物技术有限公司,0571-88091583,0571-88193556,阮家桥村富强路21号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海实业联合集团长城药业有限公司,021-69212412,021-69212412,上海市青浦工业园区华青路1000号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
内蒙古集宁市制药厂,0474-8288174,,内蒙古乌兰察布盟集宁市解放路103号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东天普生化医药股份有限公司,020-87037288,020-87037999,广东省广州市天河区天河高唐科技产业园高普路89号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
杭州澳亚生物技术有限公司,0571-86913582 86911798,0571-86913589,浙江省杭州市经济技术开发区一号大街1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海长城生化制药厂,021-65419610, ,上海市虹口区沙泾路10号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海丽珠制药有限公司,021-58998998-1116,,上海市浦东新区金桥出口加工区桂桥路1150号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
兰州大得利生物化学制药(厂)有限公司,0931-8516342,8505638,0086-931-8516341,中国甘肃省兰州市城关区雁西路726号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
丽珠集团丽宝生物化学制药有限公司,0756-8880185 8113264,-8897905,珠海拱北桂花北路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京海德润制药有限公司,010-65427828　010-65703485(招聘) 010-80974298,010-65426886　010-69572074,北京市朝阳区双桥路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
蚌埠市化工工程塑料厂,0552-2821520, ,安徽省蚌埠市淮上区淮河居委会,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安徽国正药业股份有限公司,0551-3521439,0551-3521439,合肥市经济技术开发区烟墩路6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安庆市永生制药有限公司,0755-21141886 , ,安徽安庆市扬桥经济开发工业园 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京市非凡制药厂,010-63855792,010-63915951,丰台区岳各庄甲371号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
遵义湘江制药厂,0852-8931400, ,遵义市汇川区新舟路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄市试剂厂化工助剂分厂,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄康力药业有限公司,0311-88908666 88346633,0311-8908666,河北省藁城市常安镇北楼村,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
齐齐哈尔市鹤城化学药业有限责任公司,0452-2346771, ,齐齐哈尔市龙沙区大民镇三合,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
牡丹江柴河威虎山制药有限责任公司,0453-6257772 8525777, ,黑龙江省海林市柴河镇,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
黑龙江庆安制药股份有限公司,4322260,4323406,黑龙江省庆安县东城区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
天津市生物化学制药厂,022-23284153、022-23242181,022-23242181,天津市河西区友谊北路（原海口路24号）,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳志鹰制药厂,024-24046562 24289509,024-24046562,辽宁沈阳市沈河区沈河区万柳塘路51号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东宏远集团药业有限公司, 0769-22262884,(86)-769-22412529,广东省东莞市东城区樟村工业区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏正大天晴药业股份有限公司,86-518-85804002,,江苏省连云港市新浦区巨龙北路8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
长春天诚药业有限公司,0431-84598899 84592767,0431-4598899,吉林省长春市经济技术开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
青岛黄海制药有限责任公司,0532-88703686,0532-88704120,山东省青岛市崂山区科院经四路17号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
济南利民制药有限责任公司,0531-83200983,0531-83200983,山东省章丘市明水镇城东,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西聚仁堂药业有限公司,0791-7159628 ,7917159680,南昌市高新开发区高新大道699号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖南方盛制药有限公司,0731-88997188,0731-88997189,湖南长沙麓谷麓天路19号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖南绅泰春药业有限公司,0731-52370188   , ,湖南省湘潭市雨湖区羊牯塘陈家湾75号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
天津中新药业集团股份有限公司隆顺榕制药厂,022-25293293,022-25293296,天津市经济技术开发区第十大街21号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安徽济人药业有限公司,0558-5587520 5120191,0558-5587510,安徽省亳州市谯城区站前路西段十八里工业区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北金牛制药有限公司,0312-2699999 2633333,0312-2311666,河北省定州市兴华中路25号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
南京老山药业股份有限公司,025-52336687,,江苏省南京市浦口区江浦经济开发区天浦路18号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
牡丹江温春双鹤药业有限责任公司,0453-6402425,6402480,6470809,0453-6402425,牡丹江市西安区温春镇农校院内,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,
上海华源制药安徽广生药业有限公司,0558-4887618 ,,安徽省界首市华源大道6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东昊福制药有限公司,0537-8223253,,山东省济宁市微山县北环路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
贵州同济堂制药有限公司,0851-2370327,0851-5821267 ,贵州省贵阳市修文县龙场镇,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江国镜药业有限公司,0578-7226357,0578-7226500,浙江省龙泉市环城西路17号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
长春生物制品研究所,0431-87914066 87918110,,吉林省长春市绿园区西安大路137号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京东方凯尔经贸有限公司,010-64324118,64324119,64324115,64324116,010-64324145,北京朝阳区酒仙桥路2号格兰维森商务楼325房间,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,
天津市化学试剂一厂,022-23792258,23792254,022-23792258,天津市西青区王顶堤铁道外复康路186号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
天津市德兰精细化工厂,022-26125238,022-81179607,022-26125238,天津市河北区红星支路17号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
广州光华药业股份有限公司,020-84365147 84360473,020-84366680,广东省广州市海珠区南石路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
连云港尤利特生化科技有限公司,0518-86412158,0518-86400222,连云港市墩尚镇产业集聚区工业路18号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江海昌药业有限公司,86-0576-87379261，87379105，87379955,86-0576-87379253，87379995,浙江省玉环县大麦屿经济开发区滨河路 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江司太立制药股份有限公司,0576-87718678,,浙江省仙居县 现代工业集聚区司太立大道1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
台州外高桥联通药业有限公司,0576-87730628 87730128,0576-7730252,浙江省台州市仙居县晨曦路153号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江省化学原料药基地临海园区,0576-5588202 5588170,0576-5588101,浙江省临海市川南,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江台州海神制药有限公司,0576-5588628,0576-5588322,浙江黄岩王西路37号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
齐齐哈尔滔林药业有限公司,0452-2512733, ,黑龙江省齐齐哈尔市铁锋区曙光大街57号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
哈尔滨国康药业有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北省潜江市制药厂,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
武汉第四制药厂,027-88075185, ,湖北省武汉市武昌区文明路32号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖南振华制药有限责任公司,0737-5221580 5221310,0737-5221580,南县南洲镇人民北路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
长沙制药三厂,0731-84724746   ,0731-84724068   ,长沙市远大一路619号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
无锡华澳药业有限责任公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西广丰制药厂,0793-2652695 2613936 ,0793-2654395 ,广丰县永丰镇丰溪路庵塘沿72号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
南昌白云药业有限公司,0791-8670639 ,0791-8670244 ,南昌市郊扬子洲林场 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北蓝田股份有限公司沈阳蓝田制药厂,024-86371931,024-86371927,沈阳市于洪区造化乡小方士村,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳华益药业有限公司,024-86719611 ,024-86719388 ,沈阳市皇姑区明廉路8号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳康普制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
青岛海尔药业有限公司,0532-88939208,,山东省青岛市崂山区海尔路海尔工业园1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州康和药业有限公司,020-84659788, ,广东省广州市番禺区莲花西路113号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南绿康药业有限公司,0371-6361199, ,郑州市凤凰路27号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
佳木斯第二制药厂,0454-8228008-8307, ,黑龙江省佳木斯市永红区长安路621号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
公主岭市民兴制药有限责任公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
长春精优药业股份有限公司,0431-4603308,0431-4603277,长春市二道区小河沿,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
无锡艾西恩制药有限公司分厂,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏永大药业有限公司(原盐城制药有限公司),,0515-8283196,盐城市海纯东路3号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
朝阳制药厂,0421-3813067,0421-3813067,朝阳市双塔区中山大街二段22号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏恒瑞医药股份有限公司,0518-85475661,0518-85453845,江苏省连云港市新浦区人民东路145号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
先灵(广州)药业有限公司,,,广州市经济技术开发区友谊路103号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西唐都药业有限公司,0917-8110080 8212545,0917-8110081,岐山县城西关,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南华利药业有限责任公司,0375-3808886,0375-3808777,河南?平顶山市南环南路东21号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京祥瑞生物制品有限公司,010-61666668,010-61668855,北京怀柔区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳协合生物制药股份有限公司,024-23784596 23785425,024-23789439 ,辽宁省沈阳市高新技术产业开发区浑南新区高科路30号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳济世制药有限公司,024-86723213,024-87748830,辽宁省沈阳市皇姑区明廉路8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
东北制药总厂,024-25807777,024-25806888,辽宁省沈阳市铁西区重工北街37号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海信谊百路达药业有限公司,021-53961333,021-53960999,上海市打浦路1号金玉兰广场西楼909室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
